IncidntNum,Category,Descript,DayOfWeek,Date,Time,PdDistrict,Resolution,Address,X,Y,Location,PdId
140668384,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/10/2014,20:45,NORTHERN,NONE,0 Block of FELL ST,-122.418500584434,37.7764380944444,"(37.7764380944444, -122.418500584434)",14066838407025
140667728,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,08/10/2014,20:14,NORTHERN,NONE,0 Block of ZAMPA LN,-122.430128055211,37.7843364752251,"(37.7843364752251, -122.430128055211)",14066772807020
140667728,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,20:14,NORTHERN,NONE,0 Block of ZAMPA LN,-122.430128055211,37.7843364752251,"(37.7843364752251, -122.430128055211)",14066772807021
140669053,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,19:00,RICHMOND,NONE,2600 Block of FULTON ST,-122.460040578709,37.7741519656177,"(37.7741519656177, -122.460040578709)",14066905307021
140669257,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,17:30,INGLESIDE,NONE,200 Block of PRECITA AV,-122.414189809933,37.7473189471178,"(37.7473189471178, -122.414189809933)",14066925707021
140669166,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,15:00,PARK,NONE,UPPER TR / BUENAVISTAWEST AV,-122.442577187547,37.7659274504416,"(37.7659274504416, -122.442577187547)",14066916607021
140667897,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,14:30,SOUTHERN,NONE,6TH ST / NATOMA ST,-122.407693108529,37.7801630691196,"(37.7801630691196, -122.407693108529)",14066789707021
140678822,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,14:00,NORTHERN,NONE,OAK ST / WEBSTER ST,-122.429178876168,37.7741822530143,"(37.7741822530143, -122.429178876168)",14067882207021
140668704,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,13:00,NORTHERN,NONE,VANNESS AV / BAY ST,-122.425110613231,37.80414615262,"(37.80414615262, -122.425110613231)",14066870407021
140667336,VEHICLE THEFT,STOLEN TRUCK,Sunday,08/10/2014,12:00,TARAVAL,"ARREST, BOOKED",SLOAT BL / SKYLINEBLVD HY,-122.49663459856,37.7337690629635,"(37.7337690629635, -122.49663459856)",14066733607025
140696250,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,10:00,BAYVIEW,NONE,OAKDALE AV / NEWHALL ST,-122.392217325531,37.7356625997558,"(37.7356625997558, -122.392217325531)",14069625007021
140669188,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Sunday,08/10/2014,09:22,PARK,NONE,0 Block of TEMPLE ST,-122.443329369505,37.7623601327481,"(37.7623601327481, -122.443329369505)",14066918807020
140669188,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,09:22,PARK,NONE,0 Block of TEMPLE ST,-122.443329369505,37.7623601327481,"(37.7623601327481, -122.443329369505)",14066918807021
140669116,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,09:00,BAYVIEW,NONE,2300 Block of JERROLD AV,-122.402334809604,37.7461958418021,"(37.7461958418021, -122.402334809604)",14066911607021
140665716,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,03:40,MISSION,"ARREST, BOOKED",1800 Block of HARRISON ST,-122.413369448126,37.7675426925583,"(37.7675426925583, -122.413369448126)",14066571607021
140667580,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,03:00,BAYVIEW,NONE,100 Block of THORNTON AV,-122.393466035849,37.7307729749798,"(37.7307729749798, -122.393466035849)",14066758007021
140665653,VEHICLE THEFT,STOLEN AUTOMOBILE,Sunday,08/10/2014,00:01,INGLESIDE,NONE,300 Block of WILDE AV,-122.403694587646,37.7168087091051,"(37.7168087091051, -122.403694587646)",14066565307021
140666366,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,23:45,TARAVAL,NONE,4400 Block of ULLOA ST,-122.503960567566,37.7398749758585,"(37.7398749758585, -122.503960567566)",14066636607021
140667085,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,08/09/2014,22:50,TARAVAL,NONE,10TH AV / IRVING ST,-122.467384516611,37.7639886953347,"(37.7639886953347, -122.467384516611)",14066708507020
140667085,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,08/09/2014,22:50,TARAVAL,NONE,10TH AV / IRVING ST,-122.467384516611,37.7639886953347,"(37.7639886953347, -122.467384516611)",14066708507023
140666156,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,22:00,INGLESIDE,NONE,0 Block of OLIVER ST,-122.450102910761,37.7089456366141,"(37.7089456366141, -122.450102910761)",14066615607021
140669730,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,19:00,MISSION,NONE,MISSION ST / 26TH ST,-122.418137290501,37.7490413093633,"(37.7490413093633, -122.418137290501)",14066973007021
140665136,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,17:10,NORTHERN,NONE,POLK ST / OFARRELL ST,-122.419549568783,37.7849590112628,"(37.7849590112628, -122.419549568783)",14066513607021
140666504,VEHICLE THEFT,STOLEN MOTORCYCLE,Saturday,08/09/2014,15:00,BAYVIEW,NONE,19TH ST / ARKANSAS ST,-122.398341159905,37.7611845771292,"(37.7611845771292, -122.398341159905)",14066650407023
140664003,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Saturday,08/09/2014,14:30,NORTHERN,NONE,POLK ST / WASHINGTON ST,-122.421231781955,37.7932574953959,"(37.7932574953959, -122.421231781955)",14066400307020
140664003,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,14:30,NORTHERN,NONE,POLK ST / WASHINGTON ST,-122.421231781955,37.7932574953959,"(37.7932574953959, -122.421231781955)",14066400307021
140663958,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,13:45,CENTRAL,NONE,HYDE ST / SUTTER ST,-122.4168291485,37.788178697075,"(37.788178697075, -122.4168291485)",14066395807021
140667693,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,13:30,INGLESIDE,NONE,800 Block of PERSIA AV,-122.4292298413,37.719850223537,"(37.719850223537, -122.4292298413)",14066769307021
140667665,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/09/2014,12:00,NORTHERN,NONE,1500 Block of GEARY BL,-122.429629258891,37.7848966681924,"(37.7848966681924, -122.429629258891)",14066766507025
140664310,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,12:00,TARAVAL,NONE,FUNSTON AV / 12TH AV,-122.469014112651,37.7507980775435,"(37.7507980775435, -122.469014112651)",14066431007021
140663538,VEHICLE THEFT,STOLEN AUTOMOBILE,Saturday,08/09/2014,09:00,TARAVAL,NONE,500 Block of FONT BL,-122.480527193164,37.7200686016034,"(37.7200686016034, -122.480527193164)",14066353807021
140663873,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/09/2014,06:00,TENDERLOIN,NONE,0 Block of OFARRELL ST,-122.405861657246,37.786627232545,"(37.786627232545, -122.405861657246)",14066387307025
140669536,VEHICLE THEFT,STOLEN TRUCK,Saturday,08/09/2014,00:01,INGLESIDE,NONE,100 Block of TRUMBULL ST,-122.427249032635,37.7309018767144,"(37.7309018767144, -122.427249032635)",14066953607025
140664213,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,23:59,PARK,NONE,2000 Block of MCALLISTER ST,-122.445840487631,37.776901812095,"(37.776901812095, -122.445840487631)",14066421307021
140663760,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,23:00,INGLESIDE,NONE,RUTLAND ST / CAMPBELL AV,-122.406189554772,37.7152446893193,"(37.7152446893193, -122.406189554772)",14066376007021
140663760,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,08/08/2014,23:00,INGLESIDE,NONE,RUTLAND ST / CAMPBELL AV,-122.406189554772,37.7152446893193,"(37.7152446893193, -122.406189554772)",14066376007020
140669702,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,23:00,PARK,NONE,GRATTAN ST / COLE ST,-122.449600087716,37.7640259895006,"(37.7640259895006, -122.449600087716)",14066970207025
140662370,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,22:00,TENDERLOIN,NONE,POWELL ST / ELLIS ST,-122.407854234538,37.7854922044602,"(37.7854922044602, -122.407854234538)",14066237007021
140663378,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,21:00,INGLESIDE,NONE,500 Block of ATHENS ST,-122.430259191435,37.719323564111,"(37.719323564111, -122.430259191435)",14066337807021
150081500,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Friday,08/08/2014,20:00,PARK,NONE,600 Block of CORBETT AV,-122.443461885566,37.7566119889358,"(37.7566119889358, -122.443461885566)",15008150007020
150081500,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,20:00,PARK,NONE,600 Block of CORBETT AV,-122.443461885566,37.7566119889358,"(37.7566119889358, -122.443461885566)",15008150007021
140668942,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,20:00,INGLESIDE,NONE,3200 Block of FOLSOM ST,-122.413385227533,37.7459615836332,"(37.7459615836332, -122.413385227533)",14066894207025
140661708,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,19:47,MISSION,"ARREST, BOOKED",TREAT AV / 19TH ST,-122.413756897616,37.7605644452279,"(37.7605644452279, -122.413756897616)",14066170807021
140664627,VEHICLE THEFT,STOLEN MOTORCYCLE,Friday,08/08/2014,19:00,CENTRAL,NONE,700 Block of TAYLOR ST,-122.411914264728,37.789291446803,"(37.789291446803, -122.411914264728)",14066462707023
140669837,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,18:30,BAYVIEW,NONE,LANE ST / THOMAS AV,-122.391291614892,37.7304116196649,"(37.7304116196649, -122.391291614892)",14066983707021
140661714,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,18:00,CENTRAL,NONE,VANNESS AV / NORTHPOINT ST,-122.425300930134,37.8050769933248,"(37.8050769933248, -122.425300930134)",14066171407025
140671218,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,18:00,CENTRAL,NONE,HYDE ST / WASHINGTON ST,-122.41794044472,37.7936819085763,"(37.7936819085763, -122.41794044472)",14067121807021
140662938,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,18:00,MISSION,NONE,FOLSOM ST / 24TH ST,-122.414089000708,37.7525050785758,"(37.7525050785758, -122.414089000708)",14066293807021
140664122,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,17:45,INGLESIDE,NONE,RICHLAND AV / MISSION ST,-122.42446746767,37.7360604757326,"(37.7360604757326, -122.42446746767)",14066412207021
140667239,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,17:00,INGLESIDE,NONE,1100 Block of GIRARD ST,-122.400799927468,37.7183839572394,"(37.7183839572394, -122.400799927468)",14066723907021
140663823,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,17:00,RICHMOND,NONE,20TH AV / FULTON ST,-122.478837566263,37.7728124773101,"(37.7728124773101, -122.478837566263)",14066382307021
140664417,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,14:00,BAYVIEW,NONE,1400 Block of SILVER AV,-122.408709213605,37.7315493845227,"(37.7315493845227, -122.408709213605)",14066441707025
140670038,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,14:00,INGLESIDE,NONE,900 Block of PRAGUE ST,-122.435845109891,37.7101195062445,"(37.7101195062445, -122.435845109891)",14067003807021
140677200,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,14:00,INGLESIDE,NONE,SICKLES AV / MISSION ST,-122.452664083403,37.7088054432465,"(37.7088054432465, -122.452664083403)",14067720007025
140666968,VEHICLE THEFT,STOLEN TRUCK,Friday,08/08/2014,13:00,MISSION,NONE,1400 Block of SAN BRUNO AV,-122.404089408215,37.7509719421842,"(37.7509719421842, -122.404089408215)",14066696807025
140660578,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,10:00,MISSION,NONE,200 Block of ALABAMA ST,-122.41249855058,37.7670863077713,"(37.7670863077713, -122.41249855058)",14066057807021
140660976,VEHICLE THEFT,STOLEN AUTOMOBILE,Friday,08/08/2014,10:00,CENTRAL,NONE,STOCKTON ST / BUSH ST,-122.407152172242,37.7903655795398,"(37.7903655795398, -122.407152172242)",14066097607021
140659076,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,23:00,INGLESIDE,NONE,0 Block of PORTER ST,-122.418214081213,37.7344722500458,"(37.7344722500458, -122.418214081213)",14065907607021
140659913,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,23:00,INGLESIDE,NONE,ALPHA ST / RAYMOND AV,-122.405236014313,37.7125791074673,"(37.7125791074673, -122.405236014313)",14065991307021
140659725,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,22:00,TARAVAL,NONE,0 Block of FORESTSIDE AV,-122.468096706404,37.7424220714738,"(37.7424220714738, -122.468096706404)",14065972507025
140660556,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,22:00,BAYVIEW,NONE,0 Block of THORNTON AV,-122.392465647535,37.7306314757511,"(37.7306314757511, -122.392465647535)",14066055607021
140659402,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,08/07/2014,20:30,BAYVIEW,NONE,100 Block of DARTMOUTH ST,-122.41279867558,37.7285437939003,"(37.7285437939003, -122.41279867558)",14065940207020
140659402,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,20:30,BAYVIEW,NONE,100 Block of DARTMOUTH ST,-122.41279867558,37.7285437939003,"(37.7285437939003, -122.41279867558)",14065940207025
140659361,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,20:00,RICHMOND,NONE,2000 Block of BAKER ST,-122.444279934424,37.7898911942929,"(37.7898911942929, -122.444279934424)",14065936107025
140659418,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,20:00,TARAVAL,NONE,2900 Block of VICENTE ST,-122.498478880198,37.7383634269815,"(37.7383634269815, -122.498478880198)",14065941807021
140659662,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,19:30,RICHMOND,NONE,15TH AV / ANZA ST,-122.473832945005,37.7786512395385,"(37.7786512395385, -122.473832945005)",14065966207021
140659521,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,18:30,PARK,NONE,2400 Block of FULTON ST,-122.457337524606,37.7744861396627,"(37.7744861396627, -122.457337524606)",14065952107025
140659424,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,18:30,MISSION,NONE,3000 Block of 26TH ST,-122.411149560799,37.7495169920978,"(37.7495169920978, -122.411149560799)",14065942407025
140659208,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,18:30,TARAVAL,NONE,2600 Block of 39TH AV,-122.49685717027,37.7374245185608,"(37.7374245185608, -122.49685717027)",14065920807021
140659286,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,18:30,MISSION,NONE,4400 Block of 23RD ST,-122.441660038178,37.7523832594783,"(37.7523832594783, -122.441660038178)",14065928607021
140658448,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,18:08,SOUTHERN,NONE,1500 Block of MISSION ST,-122.417975390351,37.7737509379648,"(37.7737509379648, -122.417975390351)",14065844807021
140662449,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,18:00,BAYVIEW,NONE,1600 Block of SHAFTER AV,-122.39131255089,37.7313014534799,"(37.7313014534799, -122.39131255089)",14066244907021
140659292,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,18:00,CENTRAL,NONE,SUTTER ST / LEAVENWORTH ST,-122.415186938172,37.7883866790789,"(37.7883866790789, -122.415186938172)",14065929207021
140658056,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,17:30,TENDERLOIN,NONE,JONES ST / TURK ST,-122.412414263581,37.7830037964534,"(37.7830037964534, -122.412414263581)",14065805607021
140659565,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,17:00,INGLESIDE,NONE,300 Block of ALLISON ST,-122.440924398922,37.7105489299111,"(37.7105489299111, -122.440924398922)",14065956507021
140657779,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,16:15,BAYVIEW,NONE,200 Block of BAY SHORE BL,-122.404748375449,37.744013662148,"(37.744013662148, -122.404748375449)",14065777907021
140659468,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,12:00,TARAVAL,NONE,29TH AV / TARAVAL ST,-122.486407158073,37.7425784273135,"(37.7425784273135, -122.486407158073)",14065946807021
140661811,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,08:00,MISSION,NONE,JULIAN AV / 14TH ST,-122.42121339889,37.7681976977245,"(37.7681976977245, -122.42121339889)",14066181107021
140692565,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,08:00,SOUTHERN,NONE,5TH ST / MISSION ST,-122.406481972743,37.7827317884887,"(37.7827317884887, -122.406481972743)",14069256507025
140669514,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,06:34,SOUTHERN,NONE,FOLSOM ST / 5TH ST,-122.403390364796,37.7802655777189,"(37.7802655777189, -122.403390364796)",14066951407021
140659593,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,06:00,SOUTHERN,NONE,900 Block of FOLSOM ST,-122.40509433812,37.7789940710712,"(37.7789940710712, -122.40509433812)",14065959307025
140657246,VEHICLE THEFT,STOLEN AND RECOVERED VEHICLE,Thursday,08/07/2014,01:00,TARAVAL,NONE,600 Block of LINCOLN WY,-122.464850114297,37.7658875448653,"(37.7658875448653, -122.464850114297)",14065724607020
140657246,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,01:00,TARAVAL,NONE,600 Block of LINCOLN WY,-122.464850114297,37.7658875448653,"(37.7658875448653, -122.464850114297)",14065724607021
140657014,VEHICLE THEFT,STOLEN AUTOMOBILE,Thursday,08/07/2014,01:00,INGLESIDE,NONE,CRAUT ST / TRUMBULL ST,-122.428391365512,37.7307881195475,"(37.7307881195475, -122.428391365512)",14065701407021
140657854,VEHICLE THEFT,STOLEN TRUCK,Thursday,08/07/2014,00:30,BAYVIEW,NONE,1500 Block of MCKINNON AV,-122.388278470384,37.7353946024567,"(37.7353946024567, -122.388278470384)",14065785407025
140656442,VEHICLE THEFT,STOLEN MOTORCYCLE,Wednesday,08/06/2014,23:00,TARAVAL,NONE,19TH AV / KIRKHAM ST,-122.476813745288,37.7598341069365,"(37.7598341069365, -122.476813745288)",14065644207023
140657597,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,22:05,INGLESIDE,NONE,300 Block of GATES ST,-122.414034069672,37.7386380914435,"(37.7386380914435, -122.414034069672)",14065759707021
140668817,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,22:00,PARK,NONE,TEMPLE ST / 17TH ST,-122.443360128262,37.7619946675153,"(37.7619946675153, -122.443360128262)",14066881707021
140657177,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,22:00,BAYVIEW,NONE,HOLLISTER AV / 3RD ST,-122.395946406663,37.7217169542794,"(37.7217169542794, -122.395946406663)",14065717707021
140657218,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,20:30,PARK,NONE,0 Block of CLARENDON AV,-122.449978229545,37.7589078258211,"(37.7589078258211, -122.449978229545)",14065721807021
140655892,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,20:30,SOUTHERN,NONE,3RD ST / HARRISON ST,-122.397388784826,37.7825543452426,"(37.7825543452426, -122.397388784826)",14065589207021
140655999,VEHICLE THEFT,STOLEN TRUCK,Wednesday,08/06/2014,20:00,BAYVIEW,NONE,2000 Block of BANCROFT AV,-122.401264905935,37.7303323096369,"(37.7303323096369, -122.401264905935)",14065599907025
140656276,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,19:00,INGLESIDE,NONE,800 Block of VIENNA ST,-122.434157340729,37.7154003052762,"(37.7154003052762, -122.434157340729)",14065627607021
140656157,VEHICLE THEFT,STOLEN TRUCK,Wednesday,08/06/2014,18:00,PARK,NONE,1400 Block of WALLER ST,-122.447167289368,37.7690761306116,"(37.7690761306116, -122.447167289368)",14065615707025
140656260,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,17:00,INGLESIDE,NONE,100 Block of LAURA ST,-122.451966034443,37.7111023433435,"(37.7111023433435, -122.451966034443)",14065626007021
140656919,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,15:00,MISSION,NONE,1100 Block of POTRERO AV,-122.406324313914,37.7536322498822,"(37.7536322498822, -122.406324313914)",14065691907021
140657149,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,14:00,RICHMOND,NONE,400 Block of PARKER AV,-122.453609411912,37.7784168124377,"(37.7784168124377, -122.453609411912)",14065714907021
140660302,VEHICLE THEFT,STOLEN TRUCK,Wednesday,08/06/2014,14:00,BAYVIEW,NONE,NEWHALL ST / PALOU AV,-122.392779047703,37.7350382675041,"(37.7350382675041, -122.392779047703)",14066030207025
140665277,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,14:00,MISSION,NONE,SOUTH VAN NESS AV / 18TH ST,-122.417180448635,37.7619674218102,"(37.7619674218102, -122.417180448635)",14066527707021
140654311,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,13:00,RICHMOND,NONE,FUNSTON AV / CALIFORNIA ST,-122.472052928195,37.7844743351606,"(37.7844743351606, -122.472052928195)",14065431107021
140653909,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,12:20,NORTHERN,NONE,FRANKLIN ST / TURK ST,-122.42227702764,37.7817528767881,"(37.7817528767881, -122.42227702764)",14065390907021
140659399,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,12:00,INGLESIDE,NONE,100 Block of GLADSTONE DR,-122.423225772589,37.7292713278775,"(37.7292713278775, -122.423225772589)",14065939907021
140653545,VEHICLE THEFT,STOLEN AUTOMOBILE,Wednesday,08/06/2014,09:30,CENTRAL,NONE,400 Block of SUTTER ST,-122.407802668376,37.7893818905021,"(37.7893818905021, -122.407802668376)",14065354507021
140653670,VEHICLE THEFT,STOLEN TRUCK,Wednesday,08/06/2014,00:47,TARAVAL,NONE,0 Block of BEVERLY ST,-122.471554113527,37.7169988805638,"(37.7169988805638, -122.471554113527)",14065367007025
140653749,VEHICLE THEFT,ATTEMPTED STOLEN VEHICLE,Wednesday,08/06/2014,00:30,TARAVAL,NONE,SHIELDS ST / BEVERLY ST,-122.471631177703,37.7178758761934,"(37.7178758761934, -122.471631177703)",14065374907051
140652694,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/05/2014,22:30,INGLESIDE,NONE,700 Block of CAYUGA AV,-122.437316905562,37.7260897466674,"(37.7260897466674, -122.437316905562)",14065269407021
140654872,VEHICLE THEFT,STOLEN AUTOMOBILE,Tuesday,08/05/2014,22:30,BAYVIEW,NONE,0 Block of WATCHMAN WY,-122.395251009931,37.7553443519568,"(37.7553443519568, -122.395251009931)",14065487207021
140654985,VEHICLE THEFT,STOLEN MOTORCYCLE,Tuesday,08/05/2014,20:30,BAYVIEW,NONE,1500 Block of KIRKWOOD AV,-122.388798895151,37.7375755833256,"(37.7375755833256, -122.388798895151)",14065498507023
140656953,VEHICLE THEFT,STOLEN TRUCK,Tuesday,08/05/2014,20:00,CENTRAL,NONE,300 Block of POST ST,-122.407612885387,37.7884486019705,"(37.7884486019705, -122.407612885387)",14065695307025
